Date,Time,Lat,SN,Lon,EW,Dep,M,MT,Region
8/5/2018,30:41.0,8.05,S,116.48,E,10,4.1,-,"Sumbawa Region, Indonesia"
8/5/2018,28:45.0,8.23,S,116.19,E,10,3.2,-,"Sumbawa Region, Indonesia"
8/5/2018,24:45.9,8.17,S,116.15,E,25,3.7,-,"Sumbawa Region, Indonesia"
8/5/2018,22:58.9,8.27,S,116.18,E,15,3.2,-,"Sumbawa Region, Indonesia"
8/5/2018,11:08.8,8.3,S,116.41,E,10,4.1,-,"Sumbawa Region, Indonesia"
8/5/2018,09:56.6,8.36,S,116.57,E,10,4.1,-,"Sumbawa Region, Indonesia"
8/5/2018,09:38.1,9.11,S,122.46,E,65,3.1,-,Savu Sea
8/5/2018,04:33.9,8.46,S,116.17,E,10,3.1,-,"Sumbawa Region, Indonesia"
8/5/2018,57:48.7,8.1,S,116.27,E,10,3.6,-,"Sumbawa Region, Indonesia"
8/5/2018,57:02.2,8.75,S,116.08,E,11,3.4,-,"Sumbawa Region, Indonesia"
8/5/2018,49:41.9,8.32,S,116.27,E,10,5,Yes,"Sumbawa Region, Indonesia"
8/5/2018,40:13.6,8.24,S,116.2,E,10,3.7,-,"Sumbawa Region, Indonesia"
8/5/2018,33:33.9,8.32,S,116.22,E,10,3.2,-,"Sumbawa Region, Indonesia"
8/5/2018,29:56.7,8.1,S,116.25,E,10,3.8,-,"Sumbawa Region, Indonesia"
8/5/2018,18:57.1,8.09,S,116.07,E,10,3.1,-,"Sumbawa Region, Indonesia"
8/5/2018,12:57.5,8.19,S,116.21,E,10,3.5,-,"Sumbawa Region, Indonesia"
8/5/2018,02:43.5,8.13,S,116.49,E,10,3.3,-,"Sumbawa Region, Indonesia"
8/5/2018,59:18.1,8.23,S,116.02,E,13,3.3,-,"Sumbawa Region, Indonesia"
8/5/2018,49:04.1,8.37,S,116.4,E,10,3.6,-,"Sumbawa Region, Indonesia"
8/5/2018,46:55.9,8.24,S,116.03,E,10,3.7,-,"Sumbawa Region, Indonesia"
8/5/2018,45:04.7,8.23,S,116.5,E,10,3.8,-,"Sumbawa Region, Indonesia"
8/5/2018,37:09.9,8.25,S,116.22,E,11,3.1,-,"Sumbawa Region, Indonesia"
8/5/2018,34:02.9,8.21,S,116.23,E,10,3.9,-,"Sumbawa Region, Indonesia"
8/5/2018,30:21.6,8.43,S,116.38,E,10,3.2,-,"Sumbawa Region, Indonesia"
8/5/2018,26:52.2,8.26,S,116.47,E,10,4.6,-,"Sumbawa Region, Indonesia"
8/5/2018,25:57.4,8.45,S,116.08,E,10,4,-,"Sumbawa Region, Indonesia"
8/5/2018,21:43.1,8.7,S,116.42,E,10,3.7,-,"Sumbawa Region, Indonesia"
8/5/2018,20:43.2,8.22,S,116.17,E,10,3.9,-,"Sumbawa Region, Indonesia"
8/5/2018,18:30.9,8.31,S,116.45,E,10,3.6,-,"Sumbawa Region, Indonesia"
8/5/2018,16:39.9,8.3,S,116.49,E,10,3.9,-,"Sumbawa Region, Indonesia"
8/5/2018,11:29.0,8.17,S,116.01,E,10,4.8,-,"Sumbawa Region, Indonesia"
8/5/2018,00:44.7,8.51,S,116.42,E,10,3.3,-,"Sumbawa Region, Indonesia"
8/5/2018,59:45.5,8.16,S,116.22,E,10,3.3,-,"Sumbawa Region, Indonesia"
8/5/2018,53:01.1,8.25,S,116.19,E,10,4.5,-,"Sumbawa Region, Indonesia"
8/5/2018,51:41.8,8.11,S,116.41,E,10,4.3,-,"Sumbawa Region, Indonesia"
8/5/2018,45:36.4,8.16,S,116.16,E,10,4.2,-,"Sumbawa Region, Indonesia"
8/5/2018,42:17.0,8.19,S,116.51,E,10,4.7,-,"Sumbawa Region, Indonesia"
8/5/2018,38:55.9,8.18,S,116.43,E,10,3.3,-,"Sumbawa Region, Indonesia"
8/5/2018,35:12.1,8.18,S,116.19,E,10,3.9,-,"Sumbawa Region, Indonesia"
8/5/2018,26:50.0,8.37,S,116,E,10,3.9,-,"Bali Region, Indonesia"
8/5/2018,24:39.2,8.2,S,116.28,E,10,4.5,-,"Sumbawa Region, Indonesia"
8/5/2018,22:58.4,4.39,S,133.7,E,17,4.4,-,"Irian Jaya Region, Indonesia"
8/5/2018,20:12.7,8.17,S,116.49,E,10,4,-,"Sumbawa Region, Indonesia"
8/5/2018,19:14.9,8.17,S,116.48,E,10,3.8,-,"Sumbawa Region, Indonesia"
8/5/2018,13:53.9,8.16,S,116.21,E,10,3.6,-,"Sumbawa Region, Indonesia"
8/5/2018,10:40.4,8.09,S,116.43,E,10,4.2,-,"Sumbawa Region, Indonesia"
8/5/2018,07:29.8,7.98,S,116.41,E,10,3.5,-,Bali Sea
8/5/2018,00:29.7,8.17,S,116.07,E,21,4.3,-,"Sumbawa Region, Indonesia"
8/5/2018,56:24.9,8.22,S,116.48,E,10,3.8,-,"Sumbawa Region, Indonesia"
8/5/2018,51:18.8,8.12,S,116.28,E,10,3.7,-,"Sumbawa Region, Indonesia"
8/5/2018,50:17.7,8.59,S,116.35,E,13,3.4,-,"Sumbawa Region, Indonesia"
8/5/2018,45:21.3,8.36,S,116.13,E,11,4.1,-,"Sumbawa Region, Indonesia"
8/5/2018,42:08.8,3.91,S,128.91,E,28,3.5,-,"Seram, Indonesia"
8/5/2018,42:02.3,8.4,S,116.2,E,13,3.1,-,"Sumbawa Region, Indonesia"
8/5/2018,41:33.0,0.41,N,99.87,E,10,3.9,-,"Northern Sumatra, Indonesia"
8/5/2018,39:33.8,8.14,S,116.63,E,10,3.5,-,"Sumbawa Region, Indonesia"
8/5/2018,36:48.7,8.17,S,116.03,E,20,3.3,-,"Sumbawa Region, Indonesia"
8/5/2018,32:07.3,8.33,S,116,E,10,3.6,-,"Sumbawa Region, Indonesia"
8/5/2018,30:21.5,8.22,S,116.27,E,10,3.6,-,"Sumbawa Region, Indonesia"
8/5/2018,24:36.2,8.34,S,116.3,E,10,3.7,-,"Sumbawa Region, Indonesia"
8/5/2018,12:13.2,8.28,S,116.2,E,11,4.7,-,"Sumbawa Region, Indonesia"
8/5/2018,07:35.1,8.21,S,116.47,E,10,5,-,"Sumbawa Region, Indonesia"
8/5/2018,04:45.3,8.33,S,116.01,E,10,3.3,-,"Sumbawa Region, Indonesia"
8/5/2018,02:22.8,8.28,S,116.02,E,10,3.7,-,"Sumbawa Region, Indonesia"
8/5/2018,58:45.2,8.21,S,116.29,E,10,4.2,-,"Sumbawa Region, Indonesia"
8/5/2018,58:04.2,8.22,S,116.22,E,15,4.1,-,"Sumbawa Region, Indonesia"
8/5/2018,55:05.4,8.44,S,116.3,E,10,3.4,-,"Sumbawa Region, Indonesia"
8/5/2018,52:04.8,9.04,S,116.05,E,10,4.5,-,"Sumbawa Region, Indonesia"
8/5/2018,49:53.2,8.41,S,116.16,E,17,5.5,Yes,"Sumbawa Region, Indonesia"
8/5/2018,48:07.3,8.21,S,116.16,E,10,3.6,-,"Sumbawa Region, Indonesia"
8/5/2018,46:21.4,8.17,S,116.05,E,20,3.7,-,"Sumbawa Region, Indonesia"
8/5/2018,42:31.9,8.26,S,116.21,E,10,5.1,-,"Sumbawa Region, Indonesia"
8/5/2018,40:08.9,8.35,S,116.2,E,10,3.6,-,"Sumbawa Region, Indonesia"
8/5/2018,35:18.7,8.26,S,116.04,E,10,4.6,-,"Sumbawa Region, Indonesia"
8/5/2018,33:30.6,8.3,S,116.04,E,29,3.9,-,"Sumbawa Region, Indonesia"
8/5/2018,27:12.6,8.15,S,116.46,E,10,4.5,-,"Sumbawa Region, Indonesia"
8/5/2018,25:02.3,8.34,S,116.38,E,12,4.4,-,"Sumbawa Region, Indonesia"
8/5/2018,24:53.4,9.4,S,110.35,E,10,4.6,-,"South of Java, Indonesia"
8/5/2018,21:36.7,8.16,S,116.23,E,11,4.3,-,"Sumbawa Region, Indonesia"
8/5/2018,18:03.0,8.11,S,116.15,E,10,4.8,-,"Sumbawa Region, Indonesia"
8/5/2018,17:03.4,0.4,S,100.59,E,10,3.4,-,"Southern Sumatra, Indonesia"
8/5/2018,16:56.8,9.19,S,116.12,E,11,4.4,-,"Sumbawa Region, Indonesia"
8/5/2018,08:41.4,8.37,S,116.01,E,10,4.6,-,"Sumbawa Region, Indonesia"
8/5/2018,07:05.3,8.31,S,116.16,E,24,4.4,-,"Sumbawa Region, Indonesia"
8/5/2018,03:24.0,8.29,S,116.01,E,10,5.1,-,"Sumbawa Region, Indonesia"
8/5/2018,46:37.4,8.35,S,116.47,E,32,6.8,Yes,"Sumbawa Region, Indonesia"
8/5/2018,25:59.3,8.27,S,116.59,E,10,3.1,-,"Sumbawa Region, Indonesia"
8/5/2018,14:46.3,1.75,S,99.8,E,15,4.7,Yes,"Southern Sumatra, Indonesia"
8/5/2018,50:21.5,9.51,S,121.27,E,115,5.2,Yes,Savu Sea
8/5/2018,51:26.8,2.38,S,99.44,E,22,5.1,Yes,"Southern Sumatra, Indonesia"
8/5/2018,49:25.1,2.34,S,99.46,E,28,4.3,-,"Southern Sumatra, Indonesia"
8/5/2018,43:25.1,1.23,S,120.43,E,10,4,-,"Sulawesi, Indonesia"
8/5/2018,40:13.5,2.47,S,99.31,E,26,4.6,-,"Southern Sumatra, Indonesia"
8/5/2018,24:30.5,9.76,S,112.88,E,28,3.9,-,"South of Java, Indonesia"
8/5/2018,18:23.1,0.76,N,97.37,E,16,3.3,-,"Northern Sumatra, Indonesia"
8/5/2018,14:49.3,3.64,S,101.51,E,15,4.1,-,"Southern Sumatra, Indonesia"
8/5/2018,56:24.2,2.28,S,99.55,E,15,5.2,Yes,"Southern Sumatra, Indonesia"
8/5/2018,17:54.2,0.84,N,97.59,E,17,4.5,Yes,"Northern Sumatra, Indonesia"
8/5/2018,17:43.8,0.11,N,121.37,E,27,3.1,-,"Minahassa Peninsula, Sulawesi"
8/5/2018,31:13.4,2.87,S,140.96,E,10,3.1,-,Near North Coast of Irian Jaya
8/5/2018,23:12.3,7.38,S,106.18,E,40,3.5,-,"Java, Indonesia"
8/5/2018,22:35.7,1.43,N,126.38,E,10,4.1,-,Northern Molucca Sea
8/5/2018,59:39.2,2.23,N,95.83,E,19,3.6,-,Off West Coast of Northern Sumatra
8/5/2018,21:16.4,9.3,S,114.27,E,22,3.8,-,"South of Bali, Indonesia"
8/4/2018,53:18.6,4.76,N,96.15,E,10,3.6,-,"Northern Sumatra, Indonesia"
8/4/2018,20:41.1,3.22,N,127.07,E,25,3.8,-,"Talaud Islands, Indonesia"
8/4/2018,52:18.1,3.24,N,127.02,E,10,4.7,-,"Talaud Islands, Indonesia"
8/4/2018,28:53.7,7.85,S,107.35,E,10,3.4,-,"Java, Indonesia"
8/4/2018,24:30.5,7.84,S,107.35,E,10,3.4,-,"Java, Indonesia"
8/4/2018,10:33.4,1.75,S,99.79,E,10,3.7,-,"Southern Sumatra, Indonesia"
8/4/2018,02:31.3,1.68,S,99.65,E,48,4,-,"Southern Sumatra, Indonesia"
8/4/2018,49:11.1,1.73,S,99.8,E,10,3.3,-,"Southern Sumatra, Indonesia"
8/4/2018,14:17.3,8.27,S,116.7,E,10,3.1,-,"Sumbawa Region, Indonesia"
8/4/2018,49:07.6,3.37,S,128.65,E,10,3,-,"Seram, Indonesia"
8/4/2018,23:43.3,2.09,N,126.79,E,33,3.8,-,Northern Molucca Sea
8/4/2018,20:21.7,0.71,S,125.83,E,10,3.7,-,Southern Molucca Sea
8/4/2018,00:10.4,8.28,S,116.64,E,10,3.7,-,"Sumbawa Region, Indonesia"
8/4/2018,20:27.2,0.37,S,99.16,E,12,3.3,-,"Southern Sumatra, Indonesia"
8/4/2018,44:54.8,8.28,S,116.64,E,10,4.8,-,"Sumbawa Region, Indonesia"
8/4/2018,15:33.5,1.69,N,99.33,E,10,3.5,-,"Northern Sumatra, Indonesia"
8/4/2018,42:16.9,3.25,S,130.94,E,17,3.6,-,"Seram, Indonesia"
8/3/2018,09:48.0,9.5,S,120.77,E,68,4,-,"Sumba Region, Indonesia"
8/3/2018,12:20.0,7.75,S,106.99,E,27,3.4,-,"Java, Indonesia"
8/3/2018,53:57.1,8.1,S,117.8,E,10,3.4,-,"Sumbawa Region, Indonesia"
8/3/2018,27:04.1,3.24,S,131,E,42,4.5,-,"Irian Jaya Region, Indonesia"
8/3/2018,50:56.6,0.81,N,126.19,E,10,3.2,-,Northern Molucca Sea
8/3/2018,02:43.2,3.3,S,131.19,E,65,3.3,-,"Irian Jaya Region, Indonesia"
8/3/2018,49:54.7,8.95,S,124.23,E,91,3.7,-,Timor Region
8/3/2018,37:58.4,8.84,S,124.46,E,119,3.2,-,Timor Region
8/3/2018,09:35.4,3.56,N,126.74,E,10,3.7,-,"Talaud Islands, Indonesia"
8/3/2018,48:09.1,8.26,S,116.46,E,10,3.1,-,"Sumbawa Region, Indonesia"
8/3/2018,38:28.0,4.06,N,97.58,E,17,3.2,-,"Northern Sumatra, Indonesia"
8/3/2018,40:21.5,5.01,S,102.76,E,37,4.1,-,"Southern Sumatra, Indonesia"
8/3/2018,23:36.5,8.63,S,118.17,E,36,3.4,-,"Sumbawa Region, Indonesia"
8/3/2018,19:06.9,0.71,S,127.54,E,10,3.4,-,"Halmahera, Indonesia"
8/3/2018,08:15.5,5.19,S,133.97,E,68,4.7,-,"Aru Islands Region, Indonesia"
8/3/2018,31:24.8,5.27,S,133.93,E,45,5,Yes,"Aru Islands Region, Indonesia"
8/3/2018,49:03.2,8.26,S,116.49,E,10,3.1,-,"Sumbawa Region, Indonesia"
8/3/2018,55:33.5,1.54,S,99.96,E,52,3.7,-,"Southern Sumatra, Indonesia"
8/3/2018,04:54.2,8.33,S,116.64,E,10,3.4,-,"Sumbawa Region, Indonesia"
8/3/2018,53:08.5,8.36,S,116.68,E,10,3.2,-,"Sumbawa Region, Indonesia"
8/3/2018,42:17.2,6.22,S,132.69,E,54,5.5,Yes,"Tanimbar Islands Reg., Indonesia"
8/2/2018,45:52.7,7.25,S,129.27,E,146,4.4,-,Banda Sea
8/2/2018,06:59.2,7.09,S,129.85,E,197,4.2,-,Banda Sea
8/2/2018,45:54.5,0.51,N,126.61,E,24,3.9,-,Northern Molucca Sea
8/2/2018,17:43.0,8.25,S,116.64,E,10,4.3,-,"Sumbawa Region, Indonesia"
8/2/2018,07:21.1,8.29,S,116.63,E,11,5,-,"Sumbawa Region, Indonesia"
8/2/2018,26:32.5,9.75,S,117.51,E,21,3.2,-,"Sumbawa Region, Indonesia"
8/2/2018,17:03.1,6.01,S,102.49,E,10,3.7,-,"Southwest of Sumatra, Indonesia"
8/2/2018,15:30.2,8.45,S,116.86,E,10,3,-,"Sumbawa Region, Indonesia"
8/2/2018,31:30.3,8.48,S,116.85,E,10,3.7,-,"Sumbawa Region, Indonesia"
8/2/2018,49:24.7,8.26,S,116.48,E,10,3.8,-,"Sumbawa Region, Indonesia"
8/2/2018,42:36.3,0.38,N,119.48,E,20,4.1,-,"Minahassa Peninsula, Sulawesi"
8/2/2018,28:16.7,7.5,S,106,E,28,3.7,-,"Java, Indonesia"
8/2/2018,52:10.0,2.82,S,129.51,E,16,3.1,-,"Seram, Indonesia"
8/2/2018,36:48.5,0.74,N,125.8,E,23,3.9,-,Northern Molucca Sea
8/2/2018,26:10.1,0.99,N,126.99,E,10,3.4,-,Northern Molucca Sea
8/2/2018,17:00.3,8.26,S,116.69,E,10,3.7,-,"Sumbawa Region, Indonesia"
8/2/2018,45:31.2,4.92,S,103.43,E,69,3.5,-,"Southern Sumatra, Indonesia"
8/2/2018,00:58.5,3.11,S,135.3,E,10,4.1,-,"Irian Jaya Region, Indonesia"
8/2/2018,07:34.9,4.58,S,129.61,E,200,3.5,-,Banda Sea
8/1/2018,39:15.3,9.49,S,112.77,E,19,4.1,-,"South of Java, Indonesia"
8/1/2018,41:41.0,8.1,S,123.97,E,177,3.2,-,"Flores Region, Indonesia"
8/1/2018,37:56.2,0.09,S,122.83,E,149,4.6,-,"Minahassa Peninsula, Sulawesi"
8/1/2018,14:50.8,9.15,S,120.26,E,20,3.4,-,"Sumba Region, Indonesia"
8/1/2018,09:37.4,8.28,S,116.68,E,10,3.2,-,"Sumbawa Region, Indonesia"
8/1/2018,26:27.6,3.06,S,139.23,E,25,4.5,-,"Irian Jaya, Indonesia"
8/1/2018,25:29.9,5.66,S,102.52,E,44,5.3,Yes,"Southern Sumatra, Indonesia"
8/1/2018,00:27.8,8.67,S,116.36,E,10,3.2,-,"Sumbawa Region, Indonesia"
8/1/2018,12:20.9,8.42,S,116.65,E,10,3.4,-,"Sumbawa Region, Indonesia"
8/1/2018,54:54.5,8.59,S,123.8,E,94,3.6,-,"Flores Region, Indonesia"
8/1/2018,33:35.2,8.23,S,116.67,E,10,3.4,-,"Sumbawa Region, Indonesia"
8/1/2018,25:37.1,9.26,S,118.31,E,102,4.7,-,"Sumbawa Region, Indonesia"
8/1/2018,44:02.4,8.24,S,116.68,E,10,4.3,-,"Sumbawa Region, Indonesia"
8/1/2018,35:16.5,4.07,N,125.88,E,48,4.6,-,"Talaud Islands, Indonesia"
8/1/2018,12:20.6,8.26,S,116.67,E,10,3.8,-,"Sumbawa Region, Indonesia"
8/1/2018,06:33.5,8.36,S,116.63,E,11,3.5,-,"Sumbawa Region, Indonesia"
8/1/2018,04:01.3,8.25,S,116.68,E,10,4.3,-,"Sumbawa Region, Indonesia"
8/1/2018,21:04.6,10.44,S,123.83,E,10,4.1,-,Timor Region
8/1/2018,02:37.5,0,S,127.22,E,126,4,-,"Halmahera, Indonesia"
8/1/2018,49:01.1,8.38,S,116.57,E,10,3.2,-,"Sumbawa Region, Indonesia"
8/1/2018,34:56.9,8.34,S,116.64,E,10,3.3,-,"Sumbawa Region, Indonesia"
8/1/2018,14:12.1,0.42,N,125.01,E,21,3.5,-,Northern Molucca Sea
8/1/2018,38:28.1,8.61,S,116.58,E,16,3.3,-,"Sumbawa Region, Indonesia"
8/1/2018,31:43.2,3.47,N,125.88,E,144,4.5,-,"Talaud Islands, Indonesia"
8/1/2018,03:15.5,8.43,S,116.51,E,13,3.5,-,"Sumbawa Region, Indonesia"
7/31/2018,48:37.8,9.91,S,123.09,E,50,4.2,-,Timor Region
7/31/2018,36:49.5,8.78,S,116.37,E,10,3,-,"Sumbawa Region, Indonesia"
7/31/2018,28:56.4,1.8,S,100.42,E,19,4.9,-,"Southern Sumatra, Indonesia"
7/31/2018,03:46.1,0.4,S,123.05,E,35,3.7,-,"Minahassa Peninsula, Sulawesi"
7/31/2018,02:08.9,10.35,S,109.66,E,10,4.4,-,"South of Java, Indonesia"
7/31/2018,16:30.5,0.35,S,100.42,E,10,3.1,-,"Southern Sumatra, Indonesia"
7/31/2018,16:31.3,8.35,S,107.89,E,10,3.4,-,"Java, Indonesia"
7/31/2018,27:05.9,7.36,S,111.64,E,10,3.1,-,"Java, Indonesia"
7/31/2018,05:20.0,0.36,N,125.86,E,10,3.2,-,Northern Molucca Sea
7/31/2018,40:32.1,0.9,N,98.48,E,18,4.4,-,"Northern Sumatra, Indonesia"
7/31/2018,31:23.9,9.83,S,112.76,E,10,4,-,"South of Java, Indonesia"
7/31/2018,13:29.9,7.88,S,106.59,E,10,3.7,-,"Java, Indonesia"
7/31/2018,26:38.7,6.51,S,104.75,E,10,4.2,-,"Sunda Strait, Indonesia"
7/31/2018,35:02.0,9.36,S,112.82,E,10,3.5,-,"South of Java, Indonesia"
7/31/2018,16:20.5,8.5,S,116.43,E,14,3.1,-,"Sumbawa Region, Indonesia"
7/31/2018,51:50.8,8.28,S,116.46,E,13,3.2,-,"Sumbawa Region, Indonesia"
7/31/2018,34:14.1,9.7,S,112.69,E,10,4.2,-,"South of Java, Indonesia"
7/31/2018,12:12.7,9.66,S,112.76,E,10,3.8,-,"South of Java, Indonesia"
7/31/2018,18:01.3,8.3,S,116.59,E,10,3.3,-,"Sumbawa Region, Indonesia"
7/31/2018,05:51.2,9.66,S,112.71,E,10,3.6,-,"South of Java, Indonesia"
7/31/2018,27:56.0,1.37,S,100.3,E,38,4,-,"Southern Sumatra, Indonesia"
7/31/2018,34:33.1,0.6,N,126.19,E,10,4,-,Northern Molucca Sea
7/31/2018,25:46.3,2.91,N,125.44,E,191,4.6,-,"Talaud Islands, Indonesia"
7/30/2018,27:06.3,8.8,S,116.49,E,16,3.1,-,"Sumbawa Region, Indonesia"
7/30/2018,43:03.9,8.25,S,116.56,E,13,3.4,-,"Sumbawa Region, Indonesia"
7/30/2018,02:17.8,8.44,S,116.4,E,11,3.2,-,"Sumbawa Region, Indonesia"
7/30/2018,44:25.9,0.17,N,96.66,E,50,5.1,-,Off West Coast of Northern Sumatra
7/30/2018,20:08.3,0.06,S,123.69,E,148,3.5,-,"Minahassa Peninsula, Sulawesi"
7/30/2018,10:59.1,8.85,S,123.32,E,10,3.8,-,"Flores Region, Indonesia"
7/30/2018,28:26.2,8.36,S,119.6,E,165,3.1,-,"Flores Region, Indonesia"
7/30/2018,25:50.0,2.64,S,122.38,E,750,3.9,-,"Sulawesi, Indonesia"
7/30/2018,25:10.5,0.88,S,127.01,E,10,3.7,-,"Halmahera, Indonesia"
7/30/2018,10:46.8,8.68,S,116.37,E,10,3.1,-,"Sumbawa Region, Indonesia"
7/30/2018,09:14.2,8.25,S,114.27,E,188,4.1,-,"Bali Region, Indonesia"
7/30/2018,10:55.1,8.3,S,116.66,E,10,3.4,-,"Sumbawa Region, Indonesia"
7/30/2018,59:26.2,8.33,S,116.48,E,10,3.7,-,"Sumbawa Region, Indonesia"
7/30/2018,38:24.0,8.98,S,125.81,E,13,3.9,-,Timor Region
7/30/2018,13:41.2,8.22,S,116.4,E,10,3.4,-,"Sumbawa Region, Indonesia"
7/30/2018,19:26.8,8.97,S,119.3,E,94,3,-,"Flores Region, Indonesia"
7/30/2018,12:15.7,1.05,S,127.31,E,16,3.7,-,"Halmahera, Indonesia"
7/30/2018,07:15.2,8.04,S,116.4,E,10,3.5,-,"Sumbawa Region, Indonesia"
7/30/2018,03:34.2,1.07,S,127.29,E,10,4.3,-,"Halmahera, Indonesia"
7/30/2018,34:25.7,0.56,N,98.3,E,10,4.8,Yes,"Northern Sumatra, Indonesia"
7/30/2018,13:05.5,8.31,S,116.35,E,17,3.2,-,"Sumbawa Region, Indonesia"
7/30/2018,19:47.5,8.37,S,116.41,E,17,3,-,"Sumbawa Region, Indonesia"
7/30/2018,51:33.4,1.82,S,129.02,E,16,3.7,-,"Halmahera, Indonesia"
7/30/2018,43:19.5,0.05,S,125.6,E,33,3.4,-,Southern Molucca Sea
7/30/2018,35:05.7,3.16,S,140.9,E,10,3.5,-,"Irian Jaya, Indonesia"
7/30/2018,02:27.6,8.5,S,116.53,E,13,3.2,-,"Sumbawa Region, Indonesia"
7/30/2018,14:17.4,0.39,S,128.18,E,168,3.6,-,"Halmahera, Indonesia"
7/30/2018,37:22.6,7.94,S,128.28,E,12,4.6,-,Banda Sea
7/30/2018,16:45.9,8.68,S,116.43,E,10,3.2,-,"Sumbawa Region, Indonesia"
7/30/2018,33:35.6,8.91,S,116.45,E,21,3.1,-,"Sumbawa Region, Indonesia"
7/30/2018,26:08.1,8.84,S,116.26,E,13,3,-,"Sumbawa Region, Indonesia"
7/30/2018,57:43.9,8.43,S,116.55,E,10,3.7,-,"Sumbawa Region, Indonesia"
7/30/2018,56:40.6,8.83,S,116.33,E,13,3.1,-,"Sumbawa Region, Indonesia"
7/30/2018,42:47.3,8.34,S,116.47,E,10,3.7,-,"Sumbawa Region, Indonesia"
7/29/2018,52:01.7,8.53,S,116.42,E,10,3.6,-,"Sumbawa Region, Indonesia"
7/29/2018,35:03.2,8.4,S,116.56,E,10,3.7,-,"Sumbawa Region, Indonesia"
7/29/2018,34:06.8,8.44,S,116.45,E,12,3.6,-,"Sumbawa Region, Indonesia"
7/29/2018,14:54.9,8.78,S,116.29,E,12,3.6,-,"Sumbawa Region, Indonesia"
7/29/2018,09:30.9,0.3,N,124.14,E,48,3.4,-,"Minahassa Peninsula, Sulawesi"
7/29/2018,53:35.4,8.45,S,113.49,E,10,3.3,-,"Java, Indonesia"
7/29/2018,48:34.9,8.88,S,116.36,E,14,3.5,-,"Sumbawa Region, Indonesia"
7/29/2018,30:20.7,8.8,S,116.33,E,11,3.2,-,"Sumbawa Region, Indonesia"
7/29/2018,10:17.3,8.81,S,116.29,E,10,3.5,-,"Sumbawa Region, Indonesia"
7/29/2018,45:06.8,8.75,S,116.31,E,10,3.3,-,"Sumbawa Region, Indonesia"
7/29/2018,29:48.3,2.25,S,128.27,E,24,3.8,-,Ceram Sea
7/29/2018,09:46.8,8.16,S,116.47,E,10,3.7,-,"Sumbawa Region, Indonesia"
7/29/2018,59:20.6,2.37,S,128.33,E,67,3.6,-,Ceram Sea
7/29/2018,48:26.9,8.39,S,116.57,E,10,3.9,-,"Sumbawa Region, Indonesia"
7/29/2018,20:28.8,8.52,S,116.57,E,10,3.2,-,"Sumbawa Region, Indonesia"
7/29/2018,58:28.3,9.15,S,115.97,E,10,3.4,-,"South of Bali, Indonesia"
7/29/2018,42:11.1,8.71,S,116.37,E,19,3.2,-,"Sumbawa Region, Indonesia"
7/29/2018,07:57.3,8.42,S,116.47,E,10,3.8,-,"Sumbawa Region, Indonesia"
7/29/2018,07:13.4,8.37,S,116.43,E,10,3.5,-,"Sumbawa Region, Indonesia"
7/29/2018,03:15.7,8.32,S,116.5,E,10,4.5,-,"Sumbawa Region, Indonesia"
7/29/2018,55:43.0,8.27,S,116.61,E,10,3.7,-,"Sumbawa Region, Indonesia"
7/29/2018,52:08.6,1.91,N,128.24,E,210,3.7,-,"Halmahera, Indonesia"
7/29/2018,23:26.3,8.58,S,116.34,E,10,3.1,-,"Sumbawa Region, Indonesia"
7/29/2018,19:07.5,10.77,S,111.67,E,28,4.5,-,"South of Java, Indonesia"
7/29/2018,10:41.0,4.63,S,102.06,E,15,3.5,-,"Southern Sumatra, Indonesia"
7/29/2018,05:22.7,8.64,S,116.37,E,10,3.4,-,"Sumbawa Region, Indonesia"
7/29/2018,42:27.0,8.44,S,116.44,E,10,3.4,-,"Sumbawa Region, Indonesia"
7/29/2018,07:51.8,4.12,N,127.66,E,148,3.7,-,"Talaud Islands, Indonesia"
7/29/2018,04:46.0,8.85,S,116.29,E,11,3.2,-,"Sumbawa Region, Indonesia"
7/29/2018,00:04.8,5.54,N,126.28,E,17,4.5,-,"Mindanao, Philippines"
7/29/2018,40:26.6,2.02,S,138.44,E,14,4.7,-,"Irian Jaya, Indonesia"
7/29/2018,27:29.2,7.73,S,128.09,E,28,4.6,-,Banda Sea
7/29/2018,02:21.7,4.51,S,102.5,E,36,3.5,-,"Southern Sumatra, Indonesia"
7/29/2018,27:54.3,8.93,S,116.35,E,14,3.1,-,"Sumbawa Region, Indonesia"
7/29/2018,10:45.6,8.88,S,116.27,E,10,3.6,-,"Sumbawa Region, Indonesia"
7/29/2018,10:19.8,8.71,S,116.4,E,35,3.4,-,"Sumbawa Region, Indonesia"
7/29/2018,44:22.8,8.44,S,108.79,E,55,3.1,-,"Java, Indonesia"
7/29/2018,29:39.0,8.1,S,117.9,E,16,3.5,-,"Sumbawa Region, Indonesia"
7/29/2018,12:31.3,0.49,S,123.73,E,105,3.3,-,"Minahassa Peninsula, Sulawesi"
7/29/2018,05:29.3,3.83,N,126.68,E,14,4,-,"Talaud Islands, Indonesia"
7/29/2018,03:50.6,7.11,S,106.28,E,10,3.9,-,"Java, Indonesia"
7/29/2018,32:39.1,8.2,S,116.5,E,10,3.7,-,"Sumbawa Region, Indonesia"
7/29/2018,31:55.3,8.85,S,116.27,E,10,3.5,-,"Sumbawa Region, Indonesia"
7/29/2018,05:01.0,8.34,S,116.47,E,11,4.5,-,"Sumbawa Region, Indonesia"
